id,Extracted Price,Extracted Bedrooms,Extracted area,Extracted Bathrooms,Extracted Area_JHB,Extracted listing agency,Extracted Type,Extracted Available Month
20193203,5500,,0.0,0.0,None, None,None,None
20193239,4000,,0.0,0.0,None, None,None,None
20193399,6000,,0.0,0.0,None, None,None,None
20190433,16000,,0.0,0.0,None, None,None,None
20190513,3600,,45.0,0.0,None, None,None,None
20190575,4200,,55.0,0.0,None, None,None,None
20190628,15000,,0.0,0.0,None, None,None,None
20190636,5000,,65.0,0.0,None, None,None,None
20190653,14000,,0.0,0.0,None, None,None,None
20190763,10500,,0.0,0.0,None, None,None,None
20190815,8900,,0.0,0.0,None, None,None,None
20190840,11000,,0.0,0.0,None, None,None,None
20190869,9500,,0.0,0.0,None, None,None,None
20190885,10000,,0.0,0.0,None, None,None,None
20190908,13000,,0.0,0.0,None, None,None,None
20190954,4900,,79.0,0.0,None, None,None,None
20191020,10500,,0.0,0.0,None, None,None,None
20191087,6500,,45.0,0.0,None, None,None,None
20191113,8900,,0.0,0.0,None, None,None,None
20191148,5000,,55.0,0.0,None, None,None,None
20191159,5500,,0.0,0.0,None, None,None,None
20191173,14000,,0.0,0.0,None, None,None,None
20191174,10000,,0.0,0.0,None, None,None,None
20191221,13000,,0.0,0.0,None, None,None,None
20191230,15000,,0.0,0.0,None, None,None,None
20191234,8500,,0.0,0.0,None, None,None,None
20191314,19000,,0.0,0.0,None, None,None,None
20191348,7000,,106.0,0.0,None, None,None,None
20191352,6800,,0.0,0.0,None, None,None,None
20191374,7000,,0.0,0.0,None, None,None,None
20191405,7800,,0.0,0.0,None, None,None,None
20191460,10000,,0.0,0.0,None, None,None,None
20191477,12000,,57.0,0.0,None, None,None,None
20191512,11000,,0.0,0.0,None, None,None,None
20191532,28400,,0.0,0.0,None, None,None,None
20191537,16000,,0.0,0.0,None, None,None,None
20191550,10000,,0.0,0.0,None, None,None,None
20191559,33000,,0.0,0.0,None, None,None,None
20191599,6500,,0.0,0.0,None, None,None,None
20191607,4950,,0.0,0.0,None, None,None,None
20191618,6600,,0.0,0.0,None, None,None,None
20191635,16000,,0.0,0.0,None, None,None,None
20191660,3100,,0.0,0.0,None, None,None,None
20191664,18000,,0.0,0.0,None, None,None,None
20191677,7500,,0.0,0.0,None, None,None,None
20191688,15000,,190.0,0.0,None, None,None,None
20191691,26000,,0.0,0.0,None, None,None,None
20191708,10000,,47.0,0.0,None, None,None,None
20191728,7500,,0.0,0.0,None, None,None,None
20191752,6950,,0.0,0.0,None, None,None,None
20191781,15000,,0.0,0.0,None, None,None,None
20191783,980000,,0.0,0.0,None, None,None,None
20191792,6200,,0.0,0.0,None, None,None,None
20191829,4150,,0.0,0.0,None, None,None,None
20191841,14000,,0.0,0.0,None, None,None,None
20191885,30000,,0.0,0.0,None, None,None,None
20191886,15000,,0.0,0.0,None, None,None,None
20191941,9500,,93.0,0.0,None, None,None,None
20191962,8000,,70.0,0.0,None, None,None,None
20191969,12500,,0.0,0.0,None, None,None,None
20191974,18000,,50.0,0.0,None, None,None,None
20192001,15000,,180.0,0.0,None, None,None,None
20192094,5500,,45.0,0.0,None, None,None,None
20192108,4900,,54.0,0.0,None, None,None,None
20192118,4990,,0.0,0.0,None, None,None,None
20192123,6500,,0.0,0.0,None, None,None,None
20192125,35000,,191.0,0.0,None, None,None,None
20192133,11500,,29.0,0.0,None, None,None,None
20192154,6500,,65.0,0.0,None, None,None,None
20192168,2950,,55.0,0.0,None, None,None,None
20192203,11000,,0.0,0.0,None, None,None,None
20191385,14500,,,0.0,None, None,None,None
20192039,327000,,,0.0,None, None,None,None
20193120,6000,,60.0,0.0,None, None,None,None
20193121,5500,1,104.0,1.0,Emmarentia, Property.CoZa - Randburg,Apartment,October
20193122,5000,2,0.0,1.0,Johannesburg Central, Chorus Letting,Apartment,September
20193124,7000,1,61.0,1.0,Marshalltown, Trafalgar Property Management,Apartment,March
20193125,1950,1,0.0,1.0,Maboneng, Chorus Letting,Apartment,June
20193127,7500,1,35.0,1.0,Melville, Sotheby's International Realty - Craighall,Apartment,October
20193128,22000,3,0.0,2.0,Dunkeld West, ANGOR Property Specialist,Apartment,March
20193129,2350,2,0.0,1.0,Westdene, Pryca Properties (Pty) Ltd,Apartment,April
20193131,1600,0.5,0.0,1.0,Marshalltown, Framework Property Services,Apartment,April
20193132,3200,1,18.0,1.0,Johannesburg Central, AFHCO Africa Housing Company,Apartment,August
20193134,16500,2,0.0,2.0,Melrose, Jawitz Johannesburg North,Apartment,March
20193135,2300,,60.0,0.0,None, None,None,None
20193136,6500,,0.0,0.0,None,  ,None,None
20193138,5000,,30.0,0.0,None,  ,None,None
20193140,8500,1,0.0,1.0,Auckland Park, Skye Letting,Townhouse,November
20193142,22500,2,68.0,2.0,Rosebank, Frankie Bell's Real Estate,Apartment,March
20193143,5000,,0.0,0.0,None, None,None,None
20193146,2250,,0.0,0.0,None, None,None,None
20193148,4500,,80.0,0.0,None, None,None,None
20193149,2750,,0.0,0.0,None,  ,None,None
20193153,18000,2,116.0,2.0,Oaklands, Jawitz Johannesburg North,Townhouse,March
20193154,6500,1,0.0,1.0,Sydenham, You Realty,Apartment,January
20193156,40000,2,0.0,2.0,Forest Town, Engel & Volkers Hyde Park,Townhouse,May
20193157,26000,2,0.0,2.0,Rosebank, Frankie Bell's Real Estate,Apartment,April
20193158,6500,1,30.0,1.0,Auckland Park, National Letting - Johannesburg,Apartment,November
20193160,2900,1,0.0,1.0,Johannesburg Central, Mafadi Property Management Office,Apartment,March
20193161,2295,,0.0,0.0,None, None,None,None
20193162,13000,1,0.0,1.0,Parkwood, RE/MAX Advantage,Apartment,January
20193163,4799,2,30.0,1.0,Johannesburg Central, iThemba Property,Apartment,April
20193164,23000,2,0.0,2.5,Dunkeld, Dogon Group Sandton,Apartment,January
20193166,6000,1,0.0,1.0,Auckland Park, Skye Letting,Apartment,February
20193167,4850,1,0.0,1.0,Johannesburg Central, AFHCO Africa Housing Company,Apartment,September
20193168,5100,2,0.0,1.0,Lorentzville, Framework Property Services,Apartment,April
20193169,5200,1,0.0,1.0,Auckland Park, Skye Letting,Apartment,February
20193170,55000,4,0.0,3.0,Dunkeld West, Jawitz Johannesburg North,Townhouse,March
20193171,9300,2,0.0,2.0,Auckland Park, Skye Letting,Townhouse,November
20193172,17000,1,0.0,1.0,Rosebank, Chas Everitt Hyde Park,Apartment,October
20193173,7000,,0.0,0.0,None, None,None,None
20193175,4150,,0.0,0.0,None, None,None,None
20193176,6500,1,0.0,1.0,Auckland Park, Skye Letting,Apartment,February
20193178,4050,0.5,0.0,1.0,Johannesburg Central, Framework Property Services,Apartment,April
20193181,20000,3,0.0,2.0,Dunkeld West, Jawitz Johannesburg North,Apartment,March
20193184,5500,,0.0,0.0,None, None,None,None
20193185,6500,,0.0,0.0,None, None,None,None
20193186,7455,3,0.0,1.0,Ormonde, Natrent Rentals,Townhouse,April
20193188,6000,1,0.0,1.0,Montgomery Park, Be Prop,Apartment,August
20193190,5000,,0.0,0.0,None, None,None,None
20193191,6292,2,0.0,1.0,Haddon, Trafalgar Property Management,Apartment,February
20193193,2750,,0.0,0.0,None, None,None,None
20193194,2950,,1.0,0.0,None, None,None,None
20193196,2800,,0.0,0.0,None,  ,None,None
20193197,22000,2,0.0,2.0,Rosebank, Etchells & Young Property Brokers,Apartment,January
20193198,15500,2,73.0,2.0,Rosebank, RE/MAX Advantage,Apartment,January
20193199,5000,,0.0,0.0,None, None,None,None
20193200,4650,1,0.0,1.0,Bellevue East, Framework Property Services,Apartment,March
20193201,3900,,0.0,0.0,Albertville, ,Apartment,None
20193202,6000,,0.0,0.0,None,  ,None,None
20193206,3100,,0.0,0.0,None,  ,None,None
20193207,30000,2,0.0,2.0,Dunkeld, Dogon Group Sandton,Apartment,January
20193208,5500,2,0.0,1.0,Johannesburg Central, Mafadi Property Management Office,Apartment,January
20193210,18000,1,0.0,1.0,Houghton Estate, Firzt Realty Company Firzt Realty Company,Apartment,December
20193211,1850,,0.0,0.0,None, None,None,None
20193212,4800,,27.0,0.0,None, None,None,None
20193213,3800,1,0.0,1.0,Bellevue East, Trafalgar Property Management,Apartment,January
20193214,2750,,0.0,0.0,None,  ,None,None
20193215,15000,1,54.0,1.0,Houghton Estate, Frankie Bell's Real Estate,Apartment,January
20193216,2000,,0.0,0.0,None, None,None,None
20193218,2500,0.5,0.0,1.0,Yeoville, Mafadi Property Management Office,Apartment,March
20193220,5000,,0.0,0.0,None, None,None,None
20193222,1400,,0.0,0.0,None,  ,None,None
20193223,5695,3,0.0,1.0,Doornfontein, Mafadi Property Management Office,Apartment,April
20193224,2500,1,0.0,1.0,Johannesburg Central, Mafadi Property Management Office,Apartment,March
20193225,11000,1,0.0,1.0,Rosebank, Engel & Volkers Hyde Park,Apartment,September
20193228,3000,1,0.0,1.0,Berea, Mafadi Property Management Office,Apartment,January
20193230,5000,,0.0,0.0,None, None,None,None
20193231,5000,,48.0,0.0,None, None,None,None
20193232,8000,,0.0,0.0,None, None,None,None
20193233,5000,,0.0,0.0,None, None,None,None
20193234,6500,1,0.0,1.0,Auckland Park, Skye Letting,Apartment,December
20193235,7500,1,56.0,1.0,Vrededorp, Urban Link JHB Zone 1,Apartment,October
20193236,2750,,0.0,0.0,None,  ,None,None
20193238,4995,,45.0,,South Hills, ,Townhouse,None
20193240,3650,,24.0,0.0,None,  ,None,None
20193242,4600,2,0.0,1.0,Jeppestown, Chorus Letting,Apartment,March
20193244,3200,,0.0,0.0,None,  ,None,None
20193245,6500,,0.0,0.0,None, None,None,None
20193246,6000,2,0.0,1.0,Meredale, Harcourts Falcons,Apartment,February
20193247,7995,,92.0,,South Hills, ,Townhouse,None
20193248,2995,1,0.0,1.0,Turf Club, Framework Property Services,Apartment,April
20193252,16500,2,0.0,2.0,Dunkeld, Jawitz Johannesburg North,Apartment,March
20193253,5500,2,0.0,1.0,Johannesburg Central, Mafadi Property Management Office,Apartment,April
20193254,3600,,0.0,0.0,None,  ,None,None
20193257,22500,5,362.0,4.0,Houghton Estate, Zareena Kara Properties,Apartment,April
20193258,3200,,0.0,0.0,None, None,None,None
20193262,14500,2,68.0,1.0,Melrose, CP Inc Realtors,Apartment,February
20193263,5000,,0.0,0.0,None, None,None,None
20193264,3000,1,0.0,1.0,Hillbrow, Framework Property Services,Apartment,March
20193265,22000,,0.0,2.0,None,2 Bedroom Apartment / flat to rent in Dunkeld - Johannesburg,None,None
20193267,14000,2,80.0,2.0,Craighall, CP Inc Realtors,Apartment,July
20193268,4500,,50.0,0.0,None,  ,None,None
20193270,9200,2,85.0,2.0,Oakdene, Lucy Ferreira Properties,Apartment,February
20193271,14000,2,194.0,2.0,Johannesburg Central, B-Sure Properties - Bedfordview,Apartment,February
20193272,8500,,0.0,0.0,None,  ,None,None
20193273,5400,1,0.0,1.0,Bramley, Mafadi Property Management Office,Apartment,March
20193274,3080,1,0.0,1.0,Johannesburg Central, Mafadi Property Management Office,Apartment,February
20193275,4150,1,0.0,1.0,Johannesburg Central, Mafadi Property Management Office,Apartment,March
20193276,3650,1,0.0,1.0,Johannesburg Central, Mafadi Property Management Office,Apartment,March
20193277,6000,,0.0,0.0,None, None,None,None
20193280,16500,2,0.0,1.0,Rosebank, RE/MAX Advantage,Apartment,January
20193282,4100,,0.0,0.0,None,  ,None,None
20193283,5500,1,0.0,1.0,Auckland Park, Skye Letting,Apartment,November
20193284,5500,1,0.0,1.0,Auckland Park, Skye Letting,Apartment,January
20193285,4800,,36.0,0.0,None, None,None,None
20193287,4200,,0.0,0.0,None, None,None,None
20193288,4452,1,0.0,1.0,Johannesburg Central, Mafadi Property Management Office,Apartment,February
20193289,3993,,0.0,0.0,None, None,None,None
20193291,8000,,0.0,0.0,None, None,None,None
20193292,17000,2,0.0,2.0,Parkwood, Engel & Volkers Hyde Park,Apartment,March
20193293,28000,2,142.0,2.0,Dunkeld, NRG - Sandton,Apartment,October
20193295,3490,,0.0,0.0,None, None,None,None
20193296,20000,1,0.0,1.0,Dunkeld, Dogon Group Sandton,Apartment,October
20193297,4200,1,60.0,1.0,Yeoville, Trafalgar Property Management,Apartment,March
20193299,27000,3,0.0,3.0,Melrose, Jawitz Johannesburg North,Apartment,March
20193300,16000,2,0.0,2.0,Rosebank, Engel & Volkers Hyde Park,Apartment,January
20193301,6700,,0.0,0.0,None, None,None,None
20193304,5500,,0.0,0.0,None, None,None,None
20193306,5600,,0.0,0.0,None,  ,None,None
20193307,8500,1,0.0,1.0,Craighall Park, Infinite Property Network Dynamyx,Apartment,April
20193309,5000,,0.0,0.0,None, None,None,None
20193310,3540,,0.0,0.0,None, None,None,None
20193312,1300,,0.0,0.0,None, None,None,None
20193316,5000,,0.0,0.0,None, None,None,None
20193317,30000,2,87.0,2.0,Rosebank, RE/MAX Advantage,Apartment,January
20193318,6000,2,0.0,1.0,Westdene, Skye Letting,Apartment,November
20193322,8750,1,0.0,1.0,Sandringham, Leapfrog JHB North East,Apartment,September
20193324,22500,3,0.0,2.0,Melrose, Dogon Group Sandton,Apartment,January
20193328,6000,1,0.0,1.0,Montgomery Park, Be Prop,Apartment,March
20193330,6500,1,0.0,1.0,Montgomery Park, Be Prop,Apartment,April
20193331,9000,2,0.0,1.0,Montgomery Park, Be Prop,Apartment,May
20193332,8000,2,0.0,1.0,Montgomery Park, Be Prop,Apartment,March
20193334,16500,2,0.0,2.0,Parkwood, RE/MAX Advantage,Apartment,January
20193335,5500,1,0.0,1.0,Auckland Park, National Letting - Johannesburg,Apartment,September
20193336,4800,,0.0,0.0,None, None,None,None
20193337,6500,,0.0,0.0,None, None,None,None
20193338,5500,,0.0,0.0,None, None,None,None
20193339,5500,,0.0,0.0,None, None,None,None
20193340,11000,2,0.0,2.0,Johannesburg Central, Be Prop,Apartment,April
20193342,7000,1,72.0,1.0,Savoy Estate, Leapfrog JHB North East,Apartment,April
20193343,4000,1,81.0,1.0,Berea, Trafalgar Property Management,Apartment,April
20193346,4500,,0.0,0.0,None, None,None,None
20193347,3500,,29.0,0.0,None, None,None,None
20193348,4000,1,604.0,1.0,Berea, Trafalgar Property Management,Apartment,April
20193349,5500,3,0.0,1.0,Towerby, Landstar Property Solutions,Apartment,April
20193350,4900,1,0.0,1.0,Craighall, David Hubble Estates,Apartment,May
20193351,3800,,60056.0,0.0,None, None,None,None
20193352,4290,1,48.0,1.0,Berea, Trafalgar Property Management,Apartment,April
20193353,5600,3,0.0,1.0,Joubert Park, Trafalgar Property Management,Apartment,June
20193354,5000,1,57.0,1.0,Johannesburg Central, Trafalgar Property Management,Apartment,May
20193357,2750,,0.0,0.0,None, None,None,None
20193358,6000,,0.0,0.0,None,  ,None,None
20193359,3630,1,496.0,1.0,Hillbrow, Trafalgar Property Management,Apartment,May
20193360,4180,1,0.0,1.0,Yeoville, Trafalgar Property Management,Apartment,April
20193362,6000,1,60.0,1.0,Observatory, Sotheby's International Realty - Craighall,Apartment,April
20193363,6270,2,0.0,1.0,Bellevue, Trafalgar Property Management,Apartment,April
20193364,3800,,60056.0,0.0,None, None,None,None
20193365,5500,,0.0,0.0,None, None,None,None
20193366,1800,,36.0,0.0,None, None,None,None
20193367,5250,,0.0,0.0,None,Apartment / flat to rent in Joubert Park - Johannesburg,None,None
20193368,4620,,27.0,0.0,None, None,None,None
20193369,2900,1,0.0,1.0,Hillbrow, Framework Property Services,Apartment,February
20193370,5250,2,0.0,1.0,Yeoville, Mafadi Property Management Office,Apartment,March
20193371,5350,2,0.0,1.0,Lorentzville, Framework Property Services,Apartment,March
20193372,2750,,498.0,0.0,None, None,None,None
20193373,4600,1,0.0,1.0,Maboneng, Mafadi Property Management Office,Apartment,March
20193376,4200,2,0.0,1.0,Jeppestown, Framework Property Services,Apartment,March
20193377,3400,1,69.0,1.0,Berea, Trafalgar Property Management,Apartment,March
20193378,3200,0.5,0.0,0.5,Bellevue, Framework Property Services,Apartment,February
20193379,2800,,28.0,0.0,None, None,None,None
20193380,2993,,0.0,0.0,None, None,None,None
20193381,1500,0.5,0.0,1.0,Yeoville, Framework Property Services,Apartment,April
20193382,5390,1,29.0,1.0,Rossmore, Trafalgar Property Management,Apartment,February
20193383,3000,,30.0,0.0,None, None,None,None
20193384,3245,1,0.0,1.0,Berea, Trafalgar Property Management,Apartment,March
20193385,5000,,25.0,0.0,None, None,None,None
20193386,2500,1,0.0,1.0,Hillbrow, Framework Property Services,Apartment,March
20193387,6120,3,0.0,1.0,Bellevue East, Framework Property Services,Apartment,January
20193388,5940,,38.0,0.0,None, None,None,None
20193389,4307,1,495.0,1.0,Johannesburg Central, Trafalgar Property Management,Apartment,February
20193390,3806,,0.0,0.0,None, None,None,None
20193391,3000,1,744.0,1.0,Berea, Trafalgar Property Management,Apartment,February
20193392,5500,1,0.0,1.0,Berea, Trafalgar Property Management,Apartment,March
20193393,7000,3,193.0,2.0,Hillbrow, Trafalgar Property Management,Apartment,January
20193395,4300,1,89.0,1.0,Yeoville, Trafalgar Property Management,Apartment,January
20193396,8500,2,60056.0,1.0,Auckland Park, Trafalgar Property Management,Apartment,January
20193402,3233,,0.0,0.0,None, None,None,None
20193403,4730,1,0.0,1.0,Yeoville, Trafalgar Property Management,Apartment,January
20193406,3000,1,0.0,1.0,Joubert Park, Trafalgar Property Management,Apartment,January
20193407,4400,1,0.0,1.0,Berea, Framework Property Services,Apartment,April
20193409,4500,,23.0,0.0,None, None,None,None
20193411,2250,,0.0,0.0,None,Apartment / flat to rent in Joubert Park - Johannesburg,None,None
20190420,8500,,0.0,0.0,None, None,None,None
20190421,5500,2,45.0,1.0,Kibler Park, 2LetNow - JHB,Apartment,May
20190422,6300,3,0.0,1.0,Ridgeway, Harcourts Falcons,Townhouse,May
20190423,18000,3,0.0,2.5,Riviera, Firzt Realty Company Firzt Realty Company,Apartment,April
20190424,25000,2,130.0,2.5,Dunkeld, Silver Property Group,Apartment,April
20190425,17000,3,0.0,2.0,Melrose, You Realty,Apartment,May
20190426,7000,3,0.0,2.0,Ormonde, Jade Properties,Apartment,April
20190428,11000,3,0.0,2.0,Oakdene, Natrent Rentals,Townhouse,April
20190429,11700,,0.0,0.0,None,  ,None,None
20190430,8500,,68.0,0.0,None, None,None,None
20190432,11000,,0.0,0.0,None, None,None,None
20190434,17000,2,0.0,2.0,Killarney, Adrienne Hersch Properties,Apartment,April
20190435,5500,2,0.0,1.0,Meredale, IHS Property Management,Apartment,May
20190437,8500,1,0.0,1.5,Waverley, Vered Estates,Apartment,May
20190438,8800,,125.0,0.0,None, None,None,None
20190458,12500,2,90557.0,2.0,Sandringham, Jawitz Bedfordview,Townhouse,April
20190459,3955,,0.0,0.0,None,Apartment / flat to rent in Berea - Johannesburg,None,None
20190460,10000,2,149.0,2.0,Linksfield Ridge, Rawson Properties Dowerglen,Townhouse,May
20190461,8000,,75.0,0.0,None, None,None,None
20190462,6000,1,0.0,1.0,City & Suburban, Mafadi Property Management Office,Apartment,June
20190463,6500,2,0.0,1.0,Mulbarton, Allegiance Properties - JHB South,Townhouse,June
20190464,3992,,30.0,0.0,None, None,None,None
20190465,10500,,100.0,0.0,None, None,None,None
20190466,20000,2,40031.0,2.0,Melrose North, Seeff Sandton,Townhouse,May
20190467,4000,,60.0,0.0,None, None,None,None
20190468,690000,,0.0,0.0,None, None,None,None
20190470,19000,,135.0,0.0,None, None,None,None
20190471,10000,2,0.0,2.0,Glenvista, Dormehl Phalane Property Group Meyersdal,Townhouse,April
20190472,7500,2,0.0,2.0,Mondeor, Rowcor Properties Eleanor Jacobs,Apartment,May
20190474,4000,1,400.0,1.0,Lombardy East, Rental,Townhouse,May
20190475,7300,2,320440.0,2.0,Oakdene, Lencar Exclusive Properties,Townhouse,April
20190476,30000,2,176.0,2.0,Melrose Arch, Seeff Sandton,Apartment,May
20190477,12500,3,80410.0,2.0,Craighall Park, Property.CoZa - Randburg,Townhouse,April
20190478,7950,1,58.0,1.0,Parkwood, Rental,Apartment,June
20190479,8500,1,104.0,1.5,Parktown, Property.CoZa - Randburg,Apartment,April
20190480,30000,2,176.0,2.0,Melrose Arch, Firzt Realty Company Firzt Realty Company,Apartment,May
20190483,6100,2,51.0,1.0,Johannesburg Central, 2LetNow - JHB,Apartment,April
20190484,6250,2,77.0,1.0,Mulbarton, Allegiance Properties - JHB South,Townhouse,May
20190485,23000,2,120.0,2.5,Melrose, Rental,Apartment,June
20190486,8700,,93.0,0.0,None, None,None,None
20190487,19200,2,155.0,2.0,Parkview, Seeff Sandton,Apartment,May
20190489,10000,1,65.0,1.0,Linksfield, Rental,Apartment,April
20190490,15000,2,114.0,2.0,Saxonwold, Seeff Sandton,Apartment,May
20190491,17999,,92.0,0.0,None, None,None,None
20190495,29000,2,173.0,2.5,Melrose Estate, Rental,Apartment,July
20190496,4500,,60.0,0.0,None, None,None,None
20190497,12000,2,80.0,1.0,Craighall Park, Property.CoZa - Randburg,Apartment,March
20190498,9500,2,85.0,1.0,Parktown North, Rental,Apartment,June
20190499,7000,2,0.0,1.0,Lyndhurst, Property.CoZa - Midrand,Apartment,April
20190500,28000,2,123.0,2.0,Rosebank, Knightbridge Properties,Apartment,April
20190501,6500,1,44.0,1.0,Marshalltown, Seeff - Johannesburg Central,Apartment,April
20190503,14500,2,112.0,1.0,Dunkeld West, Seeff Sandton,Apartment,May
20190505,19000,2,101.0,2.0,Dunkeld West, Rental,Apartment,May
20190506,28000,2,110.0,2.0,Dunkeld, Knightbridge Properties,Apartment,April
20190507,11000,2,0.0,1.0,Killarney, Firzt Realty Company Firzt Realty Company,Apartment,April
20190508,5800,,50.0,0.0,None,  ,None,None
20190509,12000,3,180.0,2.0,Suideroord, PropertyCloud,Townhouse,May
20190511,16000,3,145.0,2.5,Riviera, You Realty,Apartment,May
20190512,16500,1,100.0,2.0,Maboneng, Rental,Apartment,May
20190514,5500,2,45.0,1.0,Kibler Park, 2LetNow - JHB,Apartment,May
20190515,9000,3,0.0,2.0,Glenvista, PropertyCloud,Apartment,May
20190516,5500,1,82.0,1.0,Observatory, Rental,Townhouse,April
20190517,20000,2,94.0,2.0,Dunkeld, Knightbridge Properties,Apartment,April
20190518,3850,1,0.0,1.0,Albertville, EA Properties,Townhouse,April
20190519,10200,3,0.0,2.0,Oakdene, PropertyCloud,Townhouse,June
20190520,40000,3,0.0,3.5,Melrose North, You Realty,Townhouse,April
20190521,7000,2,350290.0,1.0,Mulbarton, Lencar Exclusive Properties,Townhouse,May
20190522,17000,2,94.0,2.0,Melrose, Knightbridge Properties,Apartment,March
20190523,12000,2,100.0,2.0,Parkview, Rental,Apartment,May
20190524,5500,2,45.0,1.0,Meredale, 2LetNow - JHB,Apartment,April
20190525,28000,2,155.0,2.5,Dunkeld, Kent Gush Properties,Apartment,April
20190526,18000,2,77.0,2.0,Melrose, You Realty,Apartment,April
20190527,6350,2,56.0,1.0,Kibler Park, 2LetNow - JHB,Apartment,April
20190528,45000,2,300.0,2.5,Houghton Estate, Alan Becker Properties,Apartment,April
20190529,7550,2,80.0,1.0,Suideroord, Seeff Kibler Park,Apartment,April
20190530,6550,2,56.0,1.0,Kibler Park, 2LetNow - JHB,Apartment,April
20190531,4400,1,0.0,1.0,Lorentzville, Framework Property Services,Apartment,May
20190532,2943,,30.0,0.0,None, None,None,None
20190533,6100,2,51.0,1.0,Mayfield Park, 2LetNow - JHB,Apartment,April
20190534,17000,2,72.0,2.0,Rosebank, Knightbridge Properties,Apartment,March
20190535,4200,1,33.0,1.0,City & Suburban, Acutts Midrand,Apartment,April
20190536,6350,,0.0,2.0,None,2 Bedroom Apartment / flat to rent in Meredale - Johannesburg,None,None
20190537,5950,2,60.0,1.0,Alan Manor, Seeff Kibler Park,Apartment,April
20190538,9000,1,40.0,1.0,Houghton Estate, Fengari Properties,Apartment,May
20190539,12000,,109.0,0.0,None, None,None,None
20190541,11500,1,0.0,1.0,Houghton Estate, Etchells & Young Property Brokers,Apartment,April
20190543,8300,,0.0,,Glenvista, ,Townhouse,None
20190544,32000,,176.0,0.0,None, None,None,None
20190545,8500,1,58.0,1.0,Melrose, Knightbridge Properties,Apartment,April
20190546,5500,2,45.0,1.0,Ridgeway, 2LetNow - JHB,Apartment,April
20190547,5500,2,45.0,1.0,Kibler Park, 2LetNow - JHB,Apartment,April
20190548,6100,2,51.0,1.0,Kibler Park, 2LetNow - JHB,Apartment,April
20190549,5850,2,51.0,1.0,Kibler Park, 2LetNow - JHB,Apartment,April
20190550,7500,3,0.0,2.0,Mulbarton, Harcourts 1 Vision,Townhouse,April
20190552,8500,1,0.0,1.0,Parktown North, Etchells & Young Property Brokers,Apartment,April
20190555,5500,2,45.0,1.0,Johannesburg Central, 2LetNow - JHB,Apartment,May
20190556,15500,2,200.0,2.5,Oaklands, You Realty,Apartment,April
20190558,17000,,0.0,0.0,None, None,None,None
20190559,4100,1,60.0,1.0,Berea, Trafalgar Property Management,Apartment,May
20190560,6000,2,90702.0,1.0,Towerby, Allegiance Properties - JHB South,Townhouse,May
20190562,6350,2,56.0,1.0,Bassonia, 2LetNow - JHB,Apartment,May
20190563,3100,,30.0,0.0,None, None,None,None
20190564,7500,2,220870.0,1.0,Bassonia, Lencar Exclusive Properties,Townhouse,April
20190565,3900,1,0.0,1.0,Johannesburg Central, IHS Property Management,Apartment,May
20190566,25000,,210.0,0.0,None, None,None,None
20190567,8000,,65.0,0.0,None, None,None,None
20190568,11000,1,60.0,1.0,Saxonwold, You Realty,Apartment,April
20190569,16000,1,170.0,1.0,Killarney, Rental,Apartment,April
20190570,11500,1,59.0,1.0,Houghton Estate, Seeff Sandton,Apartment,April
20190571,6350,2,56.0,1.0,Kibler Park, 2LetNow - JHB,Apartment,May
20190572,11500,2,76.0,2.0,Killarney, Silver Property Group,Apartment,April
20190573,10500,3,0.0,2.0,Melrose, You Realty,Townhouse,April
20190576,10486,,100.0,0.0,None, None,None,None
20190577,6600,2,20706.0,1.0,Winchester Hills, Lencar Exclusive Properties,Townhouse,June
20190578,5800,,41.0,0.0,None, None,None,None
20190580,4500,,0.0,0.0,None,  ,None,None
20190581,5400,2,60.0,1.0,Hillbrow, Trafalgar Property Management,Apartment,May
20190583,6100,,0.0,2.0,None,2 Bedroom Apartment / flat to rent in Glenvista - Johannesburg,None,None
20190584,7500,1,88.0,1.0,Parktown, Rental,Apartment,April
20190586,5850,2,51.0,1.0,South Hills, 2LetNow - JHB,Apartment,April
20190587,9000,3,100834.0,2.0,Winchester Hills, Allegiance Properties - JHB South,Townhouse,April
20190588,14000,3,230355.0,2.0,Suideroord, Lencar Exclusive Properties,Townhouse,April
20190589,5500,2,80.0,1.0,Joubert Park, Trafalgar Property Management,Apartment,May
20190590,15900,,116.0,0.0,None, None,None,None
20190591,5160,1,97.0,1.0,Berea, Trafalgar Property Management,Apartment,May
20190592,3400,,30.0,0.0,None, None,None,None
20190593,8800,2,122.0,1.5,Craighall Park, Property.CoZa - Randburg,Apartment,March
20190594,20000,3,129.0,2.0,Melrose, Rental,Apartment,March
20190595,5500,2,56.0,1.0,Kibler Park, 2LetNow - JHB,Apartment,April
20190596,7200,2,0.0,1.0,Auckland Park, Rental,Apartment,May
20190597,7500,2,120.0,2.0,Oakdene, Rental,Townhouse,May
20190598,3795,1,39.0,1.0,Johannesburg Central, Rental,Apartment,April
20190600,7500,2,120.0,2.5,Mondeor, Rental,Apartment,May
20190601,6000,1,32.0,1.0,Braamfontein, Seeff - Johannesburg Central,Apartment,April
20190602,8200,2,85.0,2.0,Oakdene, PropertyCloud,Townhouse,May
20190603,8500,2,0.0,2.0,Glenvista, PropertyCloud,Townhouse,April
20190604,12500,3,0.0,2.0,Craighall Park, Kings Estates,Townhouse,May
20190605,24000,2,75.0,2.0,Rosebank, Knightbridge Properties,Apartment,March
